"","STREETSEGID","freq"
"6352",9147,171
"6353",9149,58
"6354",9153,2
"6355",9157,197
"6356",9159,35
"6357",9160,2
"6358",9161,24
"6359",9162,1270
"6360",9163,212
"6361",9164,6
"6362",9165,1607
"6363",9166,1
"6364",9167,12
"6365",9168,13
"6366",9169,295
"6367",9170,2
"6368",9171,116
"6369",9172,10
"6370",9173,523
"6371",9174,7
"6372",9176,13
"6373",9177,1268
"6374",9178,148
"6375",9179,652
"6376",9180,37
"6377",9181,15
"6378",9182,405
"6379",9184,46
"6380",9185,174
"6381",9187,235
"6382",9188,6
"6383",9189,44
"6384",9190,2907
"6385",9191,1075
"6386",9192,5
"6387",9193,7
"6388",9194,441
"6389",9195,92
"6390",9196,257
"6391",9200,36
"6392",9201,8
"6393",9202,28
"6394",9203,122
"6395",9204,16
"6396",9208,632
"6397",9213,5
"6398",9214,76
"6399",9216,19
"6400",9219,31
"6401",9220,315
"6402",9223,2
"6403",9225,2
"6404",9226,181
"6405",9229,151
"6406",9230,4
"6407",9231,4
"6408",9233,57
"6409",9234,79
"6410",9235,15
"6411",9238,48
"6412",9239,60
"6413",9240,36
"6414",9241,10
"6415",9242,333
"6416",9243,24
"6417",9244,34
"6418",9245,14
"6419",9247,16
"6420",9248,5
"6421",9249,35
"6422",9253,33
"6423",9256,149
"6424",9257,59
"6425",9258,6
"6426",9261,224
"6427",9262,52
"6428",9264,16
"6429",9265,12
"6430",9266,2
"6431",9267,88
"6432",9268,156
"6433",9269,2
"6434",9271,79
"6435",9272,44
"6436",9275,820
"6437",9276,13
"6438",9277,112
"6439",9278,2
"6440",9279,269
"6441",9280,77
"6442",9282,19
"6443",9284,13
"6444",9285,92
"6445",9286,2
"6446",9287,188
"6447",9290,3393
"6448",9292,5
"6449",9293,68
"6450",9294,43
"6451",9295,6
"6452",9296,16
"6453",9303,588
"6454",9304,6
"6455",9305,119
"6456",9306,6
"6457",9307,288
"6458",9308,47
"6459",9310,47
"6460",9311,7
"6461",9312,95
"6462",9313,1569
"6463",9314,216
"6464",9315,2
"6465",9316,238
"6466",9318,12
"6467",9319,11
"6468",9322,32
"6469",9323,4
"6470",9325,28
"6471",9326,2
"6472",9329,2
"6473",9331,26
"6474",9332,63
"6475",9334,184
"6476",9336,2741
"6477",9337,2
"6478",9340,36
"6479",9341,6
"6480",9342,2
"6481",9343,183
"6482",9345,10
"6483",9346,95
"6484",9347,10
"6485",9348,29
"6486",9349,7
"6487",9350,186
"6488",9351,14
"6489",9353,3
"6490",9355,112
"6491",9356,8
"6492",9358,22
"6493",9359,74
"6494",9360,87
"6495",9361,2
"6496",9363,69
"6497",9364,6
"6498",9365,156
"6499",9367,15
"6500",9368,713
"6501",9369,215
"6502",9373,28
"6503",9375,1
"6504",9376,2
"6505",9377,649
"6506",9378,175
"6507",9380,46
"6508",9381,258
"6509",9382,201
"6510",9384,96
"6511",9385,359
"6512",9386,3
"6513",9387,262
"6514",9388,197
"6515",9389,2
"6516",9390,77
"6517",9391,151
"6518",9392,118
"6519",9394,170
"6520",9396,5
"6521",9398,51
"6522",9399,14
"6523",9400,38
"6524",9401,95
"6525",9402,1925
"6526",9403,3
"6527",9405,383
"6528",9406,7
"6529",9407,108
"6530",9408,3
"6531",9409,15
"6532",9411,5
"6533",9412,48
"6534",9413,66
"6535",9414,21
"6536",9415,4
"6537",9416,47
"6538",9417,29
"6539",9418,9
"6540",9420,2
"6541",9421,53
"6542",9422,43
"6543",9423,205
"6544",9426,24
"6545",9428,20
"6546",9430,61
"6547",9431,66
"6548",9432,138
"6549",9433,27
"6550",9434,208
"6551",9436,150
"6552",9438,717
"6553",9440,184
"6554",9441,501
"6555",9442,44
"6556",9444,6
"6557",9445,107
"6558",9446,3
"6559",9447,3
"6560",9449,4610
"6561",9452,91
"6562",9453,4
"6563",9454,5
"6564",9455,41
"6565",9456,1
"6566",9457,32
"6567",9458,9
"6568",9459,86
"6569",9460,4
"6570",9461,16
"6571",9464,30
"6572",9466,35
"6573",9467,846
"6574",9468,146
"6575",9469,1765
"6576",9470,1
"6577",9471,2767
"6578",9472,7
"6579",9473,67
"6580",9474,16
"6581",9475,101
"6582",9478,189
"6583",9481,5
"6584",9482,17
"6585",9483,268
"6586",9484,13
"6587",9486,158
"6588",9488,322
"6589",9489,109
"6590",9490,214
"6591",9491,2
"6592",9493,16
"6593",9494,2
"6594",9495,33
"6595",9497,88
"6596",9498,694
"6597",9499,50
"6598",9500,146
"6599",9501,170
"6600",9502,73
"6601",9503,34
"6602",9504,7
"6603",9505,15
"6604",9506,91
"6605",9507,9
"6606",9508,14
"6607",9509,42
"6608",9510,20
"6609",9511,98
"6610",9512,25
"6611",9513,1
"6612",9514,16
"6613",9515,79
"6614",9516,22
"6615",9517,763
"6616",9519,2
"6617",9520,246
"6618",9521,196
"6619",9522,86
"6620",9523,1
"6621",9524,408
"6622",9525,82
"6623",9526,50
"6624",9527,3178
"6625",9528,54
"6626",9530,108
"6627",9531,458
"6628",9532,104
"6629",9533,146
"6630",9535,17
"6631",9536,33
"6632",9537,4
"6633",9538,6
"6634",9539,218
"6635",9540,3
"6636",9541,6
"6637",9542,176
"6638",9543,1154
"6639",9544,52
"6640",9545,15
"6641",9546,10
"6642",9547,49
"6643",9548,5
"6644",9549,1094
"6645",9550,22
"6646",9553,94
"6647",9554,1
"6648",9556,7
"6649",9558,44
"6650",9559,278
"6651",9560,21
"6652",9561,8
"6653",9562,327
"6654",9563,14
"6655",9564,1053
"6656",9565,44
"6657",9566,116
"6658",9570,4967
"6659",9572,32
"6660",9574,4
"6661",9576,8
"6662",9577,14
"6663",9578,11
"6664",9579,118
"6665",9580,57
"6666",9582,2
"6667",9585,2
"6668",9586,69
"6669",9587,8
"6670",9589,122
"6671",9590,4
"6672",9591,141
"6673",9593,760
"6674",9595,1851
"6675",9596,18
"6676",9598,77
"6677",9599,478
"6678",9600,6
"6679",9603,146
"6680",9606,26
"6681",9607,1008
"6682",9608,129
"6683",9609,227
"6684",9610,916
"6685",9611,139
"6686",9612,1102
"6687",9614,38
"6688",9615,8
"6689",9617,71
"6690",9618,2
"6691",9621,32
"6692",9622,2
"6693",9623,350
"6694",9625,20
"6695",9626,1490
"6696",9627,9
"6697",9628,177
"6698",9629,96
"6699",9630,14
"6700",9632,82
"6701",9634,78
"6702",9635,26
"6703",9636,40
"6704",9640,444
"6705",9641,2
"6706",9642,22
"6707",9643,4
"6708",9644,6
"6709",9645,86
"6710",9646,2
"6711",9650,149
"6712",9652,1
"6713",9653,11
"6714",9656,6
"6715",9658,18
"6716",9659,2
"6717",9660,4
"6718",9661,13
"6719",9662,22
"6720",9664,732
"6721",9665,58
"6722",9666,11
"6723",9667,97
"6724",9668,15
"6725",9670,343
"6726",9671,552
"6727",9673,76
"6728",9674,222
"6729",9675,5
"6730",9677,39
"6731",9680,380
"6732",9681,20
"6733",9682,40
"6734",9683,39
"6735",9684,10
"6736",9687,797
"6737",9689,54
"6738",9690,62
"6739",9693,4
"6740",9696,20
"6741",9699,166
"6742",9700,4
"6743",9701,48
"6744",9702,5
"6745",9705,1
"6746",9706,168
"6747",9707,485
"6748",9708,62
"6749",9711,280
"6750",9712,475
"6751",9713,1416
"6752",9714,22
"6753",9715,28
"6754",9716,791
"6755",9718,2
"6756",9719,1
"6757",9720,15
"6758",9722,823
"6759",9723,50
"6760",9724,93
"6761",9726,94
"6762",9727,12
"6763",9728,113
"6764",9729,4
"6765",9731,41
"6766",9732,84
"6767",9733,432
"6768",9734,46
"6769",9735,4
"6770",9736,46
"6771",9737,22
"6772",9738,74
"6773",9739,420
"6774",9741,10
"6775",9742,74
"6776",9743,2
"6777",9744,141
"6778",9745,888
"6779",9746,2
"6780",9747,2
"6781",9748,154
"6782",9751,297
"6783",9752,208
"6784",9754,38
"6785",9756,1479
"6786",9759,28
"6787",9760,177
"6788",9761,102
"6789",9762,128
"6790",9764,475
"6791",9765,2
"6792",9766,36
"6793",9767,2
"6794",9768,21
"6795",9769,152
"6796",9770,6
"6797",9771,2
"6798",9773,19
"6799",9775,2792
"6800",9776,220
"6801",9777,384
"6802",9778,47
"6803",9779,49
"6804",9780,120
"6805",9781,4
"6806",9783,76
"6807",9785,15
"6808",9786,457
"6809",9787,1
"6810",9788,1
"6811",9790,113
"6812",9791,104
"6813",9792,3
"6814",9793,29
"6815",9794,16
"6816",9795,16
"6817",9796,1
"6818",9797,156
"6819",9804,28
"6820",9805,4
"6821",9806,32
"6822",9808,18
"6823",9809,2
"6824",9810,740
"6825",9811,134
"6826",9812,25
"6827",9814,9
"6828",9815,188
"6829",9816,4
"6830",9817,2
"6831",9818,6
"6832",9819,1572
"6833",9820,48
"6834",9822,25
"6835",9824,31
"6836",9825,29
"6837",9826,24
"6838",9827,260
"6839",9829,23
"6840",9832,6
"6841",9833,27
"6842",9835,879
"6843",9836,4
"6844",9838,30
"6845",9840,6
"6846",9842,18
"6847",9843,282
"6848",9844,22
"6849",9846,73
"6850",9847,22
"6851",9848,2
"6852",9849,2
"6853",9851,5
"6854",9852,45
"6855",9853,103
"6856",9855,29
"6857",9856,143
"6858",9857,7
"6859",9858,47
"6860",9861,2
"6861",9862,34
"6862",9863,413
"6863",9865,58
"6864",9867,71
"6865",9868,59
"6866",9875,86
"6867",9876,73
"6868",9878,14
"6869",9882,11
"6870",9883,2
"6871",9884,4
"6872",9885,6
"6873",9886,184
"6874",9888,71
"6875",9889,2
"6876",9890,145
"6877",9891,19
"6878",9894,8
"6879",9895,13
"6880",9896,913
"6881",9897,112
"6882",9899,130
"6883",9903,200
"6884",9904,3
"6885",9905,153
"6886",9906,301
"6887",9907,106
"6888",9908,558
"6889",9910,10
"6890",9914,2
"6891",9915,18
"6892",9916,516
"6893",9917,274
"6894",9919,48
"6895",9920,4
"6896",9922,5
"6897",9923,15
"6898",9924,29
"6899",9925,6
"6900",9927,761
"6901",9929,1381
"6902",9931,122
"6903",9933,122
"6904",9935,1294
"6905",9936,6
"6906",9937,18
"6907",9939,888
"6908",9940,371
"6909",9941,2
"6910",9943,11
"6911",9944,493
"6912",9946,78
"6913",9947,983
"6914",9948,71
"6915",9949,968
"6916",9950,44
"6917",9951,720
"6918",9952,999
"6919",9953,75
"6920",9955,92
"6921",9956,457
"6922",9957,25
"6923",9960,14
"6924",9961,12
"6925",9963,22
"6926",9964,132
"6927",9965,5
"6928",9966,60
"6929",9967,48
"6930",9969,321
"6931",9970,62
"6932",9973,25
"6933",9974,2
"6934",9977,4
"6935",9978,41
"6936",9981,18
"6937",9984,1385
"6938",9985,53
"6939",9986,2
"6940",9987,8
"6941",9988,4
"6942",9989,120
"6943",9990,39
"6944",9991,30
"6945",9992,668
"6946",9993,209
"6947",9998,252
"6948",10000,200
"6949",10001,369
"6950",10002,192
"6951",10003,10
"6952",10004,160
"6953",10005,8
"6954",10006,8
"6955",10008,361
"6956",10010,878
"6957",10011,26
"6958",10012,5
"6959",10013,14
"6960",10014,675
"6961",10015,69
"6962",10016,8
"6963",10018,2
"6964",10019,19
"6965",10020,31
"6966",10021,152
"6967",10022,21
"6968",10023,6
"6969",10024,231
"6970",10025,7
"6971",10027,1
"6972",10028,3
"6973",10030,7
"6974",10031,40
"6975",10032,304
"6976",10033,2
"6977",10036,6
"6978",10037,4
"6979",10038,28
"6980",10039,10
"6981",10040,25
"6982",10041,127
"6983",10043,172
"6984",10044,2
"6985",10045,32
"6986",10049,2
"6987",10051,2
"6988",10052,1
"6989",10053,49
"6990",10054,735
"6991",10056,2
"6992",10058,4
"6993",10059,405
"6994",10061,8
"6995",10063,1479
"6996",10064,273
"6997",10065,283
"6998",10066,3726
"6999",10068,4
"7000",10069,264
"7001",10070,234
"7002",10071,4
"7003",10072,136
"7004",10073,2
"7005",10076,49
"7006",10080,30
"7007",10081,11
"7008",10082,6
"7009",10084,8
"7010",10085,16
"7011",10089,44
"7012",10090,24
"7013",10093,2
"7014",10094,6
"7015",10095,26
"7016",10096,50
"7017",10097,30
"7018",10098,4501
"7019",10099,84
"7020",10100,223
"7021",10101,11
"7022",10102,13
"7023",10104,5
"7024",10105,3
"7025",10107,12
"7026",10108,2324
"7027",10109,706
"7028",10110,2
"7029",10111,373
"7030",10113,1
"7031",10114,618
"7032",10119,13
"7033",10121,76
"7034",10122,29
"7035",10125,795
"7036",10127,236
"7037",10128,11
"7038",10130,5
"7039",10131,24
"7040",10132,12
"7041",10133,48
"7042",10137,2
"7043",10138,36
"7044",10139,4162
"7045",10140,56
"7046",10142,131
"7047",10143,112
"7048",10144,1
"7049",10145,107
"7050",10146,7
"7051",10147,220
"7052",10148,140
"7053",10150,2774
"7054",10151,1
"7055",10152,92
"7056",10153,25
"7057",10155,12
"7058",10156,472
"7059",10157,20
"7060",10160,1
"7061",10161,253
"7062",10163,71
"7063",10164,128
"7064",10165,134
"7065",10166,245
"7066",10167,6
"7067",10168,685
"7068",10169,12
"7069",10170,179
"7070",10172,3541
"7071",10173,559
"7072",10174,31
"7073",10175,83
"7074",10176,6
"7075",10177,290
"7076",10178,28
"7077",10179,24
"7078",10181,17
"7079",10182,5
"7080",10183,14
"7081",10184,49
"7082",10185,44
"7083",10186,534
"7084",10187,37
"7085",10190,2941
"7086",10191,49
"7087",10192,10
"7088",10193,1
"7089",10194,139
"7090",10197,202
"7091",10198,13
"7092",10203,1
"7093",10205,145
"7094",10206,3
"7095",10207,6
"7096",10208,898
"7097",10209,127
"7098",10210,76
"7099",10211,20
"7100",10212,50
"7101",10213,121
"7102",10214,3
"7103",10215,5
"7104",10216,950
"7105",10217,104
"7106",10218,575
"7107",10219,7
"7108",10220,56
"7109",10221,87
"7110",10222,10
"7111",10223,37
"7112",10224,43
"7113",10225,12
"7114",10226,123
"7115",10227,1419
"7116",10228,34
"7117",10229,2
"7118",10230,53
"7119",10231,165
"7120",10233,282
"7121",10235,10
"7122",10237,1855
"7123",10238,294
"7124",10239,67
"7125",10240,30
"7126",10242,10
"7127",10244,6
"7128",10246,285
"7129",10247,6
"7130",10248,4170
"7131",10249,16
"7132",10250,28
"7133",10251,8
"7134",10252,10
"7135",10254,148
"7136",10256,77
"7137",10257,7
"7138",10258,790
"7139",10259,2
"7140",10262,22
"7141",10263,2
"7142",10264,62
"7143",10265,2
"7144",10266,449
"7145",10268,70
"7146",10269,160
"7147",10270,1
"7148",10271,698
"7149",10273,2159
"7150",10275,627
"7151",10276,4
"7152",10277,4
"7153",10278,761
"7154",10279,217
"7155",10280,4
"7156",10281,8
"7157",10283,196
"7158",10284,2
"7159",10285,79
"7160",10288,32
"7161",10289,412
"7162",10290,57
"7163",10292,16
"7164",10293,6
"7165",10294,23
"7166",10295,19
"7167",10296,181
"7168",10298,499
"7169",10300,10
"7170",10302,10
"7171",10303,196
"7172",10304,102
"7173",10305,6
"7174",10306,41
"7175",10307,221
"7176",10308,1
"7177",10310,46
"7178",10311,59
"7179",10312,11
"7180",10313,17
"7181",10314,16
"7182",10315,2
"7183",10316,738
"7184",10319,25
"7185",10320,481
"7186",10322,9207
"7187",10324,312
"7188",10325,36
"7189",10328,20
"7190",10331,45
"7191",10332,170
"7192",10333,20
"7193",10335,1357
"7194",10336,254
"7195",10337,43
"7196",10339,2
"7197",10340,78
"7198",10341,882
"7199",10342,67
"7200",10343,200
"7201",10345,13
"7202",10346,36
"7203",10348,1
"7204",10349,21
"7205",10350,739
"7206",10351,22
"7207",10352,31
"7208",10353,1896
"7209",10354,142
"7210",10355,794
"7211",10356,55
"7212",10357,2
"7213",10358,2
"7214",10362,20
"7215",10363,22
"7216",10365,107
"7217",10366,210
"7218",10368,244
"7219",10372,8
"7220",10373,3476
"7221",10374,63
"7222",10375,146
"7223",10377,2
"7224",10378,4
"7225",10379,28
"7226",10380,2
"7227",10382,17
"7228",10383,105
"7229",10385,862
"7230",10386,6
"7231",10387,97
"7232",10388,142
"7233",10389,63
"7234",10390,26
"7235",10391,9
"7236",10393,46
"7237",10394,46
"7238",10395,143
"7239",10396,644
"7240",10397,23
"7241",10399,20
"7242",10400,10
"7243",10401,25
"7244",10402,1086
"7245",10403,15
"7246",10405,84
"7247",10408,659
"7248",10409,298
"7249",10410,20
"7250",10411,199
"7251",10412,68
"7252",10415,47
"7253",10416,71
"7254",10417,111
"7255",10421,339
"7256",10422,1
"7257",10423,5
"7258",10427,714
"7259",10428,305
"7260",10429,769
"7261",10430,2091
"7262",10431,1
"7263",10433,75
"7264",10435,281
"7265",10436,101
"7266",10438,3603
"7267",10439,490
"7268",10440,8
"7269",10441,96
"7270",10444,1
"7271",10445,2
"7272",10447,22
"7273",10454,14
"7274",10456,177
"7275",10458,921
"7276",10459,775
"7277",10460,1436
"7278",10462,9
"7279",10463,47
"7280",10464,2
"7281",10466,39
"7282",10468,113
"7283",10470,464
"7284",10471,495
"7285",10473,47
"7286",10474,3
"7287",10475,13
"7288",10476,5
"7289",10477,1
"7290",10478,2
"7291",10479,477
"7292",10480,25
"7293",10481,112
"7294",10482,2
"7295",10483,1579
"7296",10484,12
"7297",10485,35
"7298",10486,6
"7299",10488,2
"7300",10489,173
"7301",10490,430
"7302",10493,25
"7303",10495,2317
"7304",10496,1842
"7305",10498,85
"7306",10499,86
"7307",10500,7
"7308",10501,962
"7309",10502,38
"7310",10504,10
"7311",10506,27
"7312",10507,116
"7313",10508,3
"7314",10509,84
"7315",10511,384
"7316",10512,37
"7317",10513,26
"7318",10514,112
"7319",10515,23
"7320",10516,12
"7321",10517,242
"7322",10518,3
"7323",10519,11
"7324",10521,151
"7325",10522,6
"7326",10523,12
"7327",10527,77
"7328",10528,43
"7329",10529,82
"7330",10530,56
"7331",10531,84
"7332",10532,12
"7333",10533,20
"7334",10534,83
"7335",10536,8
"7336",10539,9
"7337",10540,15
"7338",10541,8
"7339",10542,798
"7340",10543,1
"7341",10544,79
"7342",10546,37
"7343",10548,101
"7344",10551,152
"7345",10554,662
"7346",10555,76
"7347",10556,31
"7348",10557,9
"7349",10559,5
"7350",10561,5
"7351",10562,83
"7352",10563,62
"7353",10564,120
"7354",10565,15
"7355",10566,4
"7356",10568,136
"7357",10569,135
"7358",10570,28
"7359",10571,147
"7360",10573,19
"7361",10575,11
"7362",10576,27
"7363",10578,905
"7364",10579,35
"7365",10581,8
"7366",10582,11
"7367",10583,20
"7368",10584,20
"7369",10588,4286
"7370",10589,4
"7371",10590,245
"7372",10591,708
"7373",10593,9
"7374",10594,2
"7375",10595,37
"7376",10597,283
"7377",10598,10
"7378",10599,50
"7379",10600,78
"7380",10601,194
"7381",10602,30
"7382",10607,402
"7383",10608,312
"7384",10609,17
"7385",10610,12
"7386",10612,2
"7387",10613,270
"7388",10615,31
"7389",10618,27
"7390",10619,13
"7391",10620,18
"7392",10624,7
"7393",10626,201
"7394",10628,22
"7395",10629,114
"7396",10631,62
"7397",10633,34
"7398",10636,1286
"7399",10637,55
"7400",10638,21
"7401",10640,12
"7402",10642,62
"7403",10643,2
"7404",10644,258
"7405",10645,4
"7406",10650,4
"7407",10651,42
"7408",10652,12
"7409",10654,336
"7410",10656,1118
"7411",10657,4
"7412",10662,8
"7413",10663,170
"7414",10666,129
"7415",10667,137
"7416",10668,28
"7417",10669,448
"7418",10670,26
"7419",10671,2
"7420",10673,122
"7421",10674,434
"7422",10676,31
"7423",10682,349
"7424",10683,1379
"7425",10684,2
"7426",10685,5
"7427",10686,42
"7428",10689,285
"7429",10691,22
"7430",10693,6
"7431",10694,232
"7432",10697,1546
"7433",10698,4
"7434",10699,5
"7435",10701,3
"7436",10705,3
"7437",10706,8
"7438",10709,37
"7439",10710,16
"7440",10711,14
"7441",10712,2
"7442",10715,22
"7443",10716,2
"7444",10718,13
"7445",10720,364
"7446",10721,7
"7447",10723,19
"7448",10724,6946
"7449",10725,30
"7450",10726,36
"7451",10727,472
"7452",10728,56
"7453",10730,52
"7454",10731,266
"7455",10732,48
"7456",10733,12
"7457",10734,486
"7458",10735,47
"7459",10736,442
"7460",10737,86
"7461",10738,18
"7462",10739,8
"7463",10741,220
"7464",10742,93
"7465",10743,91
"7466",10744,60
"7467",10745,10
"7468",10746,3
"7469",10747,89
"7470",10748,4
"7471",10750,9
"7472",10751,1432
"7473",10752,6
"7474",10754,13
"7475",10756,2
"7476",10758,26
"7477",10759,60
"7478",10761,668
"7479",10762,19
"7480",10763,157
"7481",10766,2
"7482",10768,3
"7483",10771,34
"7484",10772,64
"7485",10774,128
"7486",10775,309
"7487",10776,25
"7488",10778,42
"7489",10779,71
"7490",10781,98
"7491",10782,2
"7492",10784,9
"7493",10785,8
"7494",10786,17
"7495",10787,1
"7496",10789,306
"7497",10793,2
"7498",10794,1915
"7499",10795,41
"7500",10796,1164
"7501",10798,212
"7502",10799,3
"7503",10802,20
"7504",10805,19
"7505",10806,9
"7506",10808,132
"7507",10809,4
"7508",10811,610
"7509",10812,22
"7510",10813,2
"7511",10814,62
"7512",10817,4
"7513",10819,13
"7514",10820,115
"7515",10821,4
"7516",10822,22
"7517",10823,381
"7518",10824,286
"7519",10825,140
"7520",10826,46
"7521",10828,614
"7522",10829,69
"7523",10830,3
"7524",10832,4
"7525",10833,26
"7526",10834,135
"7527",10835,39
"7528",10836,4
"7529",10837,6
"7530",10838,342
"7531",10839,8
"7532",10840,11
"7533",10841,106
"7534",10842,1536
"7535",10846,8
"7536",10847,85
"7537",10848,2
"7538",10851,99
"7539",10853,262
"7540",10855,10
"7541",10856,4011
"7542",10858,1109
"7543",10861,90
"7544",10863,4
"7545",10864,66
"7546",10867,510
"7547",10870,21
"7548",10871,7
"7549",10872,157
"7550",10874,3
"7551",10877,11
"7552",10878,180
"7553",10879,86
"7554",10882,23
"7555",10883,139
"7556",10884,13
"7557",10886,2
"7558",10888,30
"7559",10889,1443
"7560",10890,560
"7561",10891,352
"7562",10892,25
"7563",10893,23
"7564",10895,20
"7565",10896,171
"7566",10897,589
"7567",10899,22
"7568",10902,38
"7569",10903,6
"7570",10904,54
"7571",10906,267
"7572",10908,41
"7573",10910,46
"7574",10912,117
"7575",10914,20
"7576",10915,155
"7577",10916,1015
"7578",10917,7
"7579",10918,1180
"7580",10920,969
"7581",10921,124
"7582",10922,250
"7583",10926,48
"7584",10928,391
"7585",10929,110
"7586",10930,247
"7587",10931,131
"7588",10932,70
"7589",10933,8
"7590",10934,37
"7591",10935,175
"7592",10938,32
"7593",10939,7
"7594",10940,1
"7595",10943,5
"7596",10944,6
"7597",10945,260
"7598",10946,8
"7599",10947,1
"7600",10948,760
"7601",10949,3
"7602",10950,29
"7603",10951,12
"7604",10955,13
"7605",10956,85
"7606",10957,1
"7607",10959,14
"7608",10960,3
"7609",10961,1516
"7610",10962,169
"7611",10963,483
"7612",10964,2
"7613",10965,7
"7614",10967,22
"7615",10971,11
"7616",10973,46
"7617",10974,6
"7618",10975,8
"7619",10976,139
"7620",10977,346
"7621",10979,831
"7622",10982,4
"7623",10983,322
"7624",10984,141
"7625",10985,26
"7626",10986,11
"7627",10987,4
"7628",10988,35
"7629",10990,510
"7630",10991,403
"7631",10994,73
"7632",10995,4
"7633",10996,6
"7634",10997,4
"7635",10998,247
"7636",10999,4
"7637",11000,114
"7638",11001,69
"7639",11002,186
"7640",11006,8
"7641",11007,892
"7642",11011,27
"7643",11012,52
"7644",11013,15
"7645",11014,65
"7646",11015,44
"7647",11016,298
"7648",11017,115
"7649",11018,136
"7650",11019,1021
"7651",11021,1726
"7652",11022,133
"7653",11023,5
"7654",11024,8
"7655",11025,19
"7656",11026,72
"7657",11029,17
"7658",11030,4149
"7659",11031,48
"7660",11033,397
"7661",11034,1
"7662",11036,18
"7663",11037,175
"7664",11038,63
"7665",11040,872
"7666",11041,100
"7667",11042,1630
"7668",11045,8
"7669",11046,28
"7670",11047,226
"7671",11048,3
"7672",11050,30
"7673",11052,108
"7674",11053,48
"7675",11055,87
"7676",11057,12
"7677",11058,4
"7678",11059,10
"7679",11061,244
"7680",11062,10
"7681",11063,83
"7682",11065,24
"7683",11066,142
"7684",11067,48
"7685",11068,142
"7686",11069,137
"7687",11072,73
"7688",11073,112
"7689",11074,2
"7690",11076,108
"7691",11079,194
"7692",11082,5
"7693",11085,234
"7694",11086,2
"7695",11087,1322
"7696",11088,21
"7697",11092,301
"7698",11093,1400
"7699",11094,10
"7700",11095,643
"7701",11096,37
"7702",11099,91
"7703",11101,2
"7704",11103,4
"7705",11104,2
"7706",11106,44
"7707",11107,167
"7708",11108,4321
"7709",11109,952
"7710",11111,29
"7711",11112,92
"7712",11113,179
"7713",11114,2
"7714",11115,2
"7715",11116,416
"7716",11117,29
"7717",11119,1723
"7718",11120,875
"7719",11121,57
"7720",11122,98
"7721",11123,159
"7722",11124,5
"7723",11125,56
"7724",11128,135
"7725",11129,71
"7726",11130,18
"7727",11132,39
"7728",11133,10
"7729",11134,285
"7730",11135,75
"7731",11136,2
"7732",11139,43
"7733",11140,8
"7734",11142,2
"7735",11143,194
"7736",11144,6
"7737",11145,2
"7738",11146,329
"7739",11147,823
"7740",11149,1
"7741",11150,3
"7742",11152,4
"7743",11153,1
"7744",11154,246
"7745",11155,254
"7746",11157,127
"7747",11158,36
"7748",11160,1
"7749",11161,15
"7750",11162,1174
"7751",11163,2
"7752",11164,157
"7753",11165,4
"7754",11166,1729
"7755",11169,390
"7756",11173,2
"7757",11174,46
"7758",11175,6
"7759",11177,2
"7760",11178,1
"7761",11179,479
"7762",11180,619
"7763",11182,63
"7764",11184,8
"7765",11185,13
"7766",11186,5
"7767",11187,2
"7768",11188,2992
"7769",11189,406
"7770",11191,2
"7771",11192,19
"7772",11194,108
"7773",11195,718
"7774",11196,106
"7775",11199,2
"7776",11200,8
"7777",11201,2383
"7778",11202,75
"7779",11203,2
"7780",11204,70
"7781",11206,7
"7782",11207,8
"7783",11208,5
"7784",11209,741
"7785",11210,36
"7786",11211,32
"7787",11212,280
"7788",11213,1458
"7789",11214,438
"7790",11216,2
"7791",11219,5
"7792",11220,212
"7793",11221,2
"7794",11224,421
"7795",11226,51
"7796",11227,5
"7797",11228,2
"7798",11229,22
"7799",11230,357
"7800",11231,1
"7801",11232,27
"7802",11233,193
"7803",11234,298
"7804",11235,99
"7805",11236,249
"7806",11239,22
"7807",11240,37
"7808",11241,88
"7809",11243,1595
"7810",11244,55
"7811",11245,41
"7812",11246,3
"7813",11248,172
"7814",11249,273
"7815",11250,427
"7816",11251,9
"7817",11252,4
"7818",11253,1796
"7819",11255,147
"7820",11257,20
"7821",11259,25
"7822",11260,14
"7823",11261,31
"7824",11266,3
"7825",11268,281
"7826",11269,90
"7827",11271,30
"7828",11272,9
"7829",11273,3
"7830",11274,3
"7831",11276,15
"7832",11277,474
"7833",11280,48
"7834",11282,716
"7835",11283,16
"7836",11285,9
"7837",11287,3
"7838",11288,151
"7839",11290,11
"7840",11291,1392
"7841",11292,108
"7842",11294,59
"7843",11295,220
"7844",11297,394
"7845",11298,20
"7846",11299,48
"7847",11300,104
"7848",11302,258
"7849",11303,2
"7850",11305,186
"7851",11306,39
"7852",11309,2
"7853",11310,81
"7854",11313,2317
"7855",11315,39
"7856",11317,2
"7857",11320,3
"7858",11321,402
"7859",11322,579
"7860",11323,261
"7861",11325,4
"7862",11326,207
"7863",11328,90
"7864",11331,111
"7865",11332,143
"7866",11334,7
"7867",11335,18
"7868",11336,132
"7869",11337,163
"7870",11338,53
"7871",11340,10
"7872",11341,4
"7873",11342,29
"7874",11343,391
"7875",11345,11
"7876",11346,527
"7877",11347,2564
"7878",11348,126
"7879",11349,1272
"7880",11350,28
"7881",11352,19
"7882",11355,9
"7883",11356,365
"7884",11357,492
"7885",11358,460
"7886",11359,7
"7887",11361,36
"7888",11362,12
"7889",11363,13
"7890",11365,48
"7891",11366,25
"7892",11367,7
"7893",11369,989
"7894",11371,5059
"7895",11372,275
